order_id,customer_id,purchased_at,purchase_month,purchase_day_of_week,customer_state,customer_city,customer_zip_prefix,item_count,distinct_product_count,distinct_seller_count,distinct_category_count,item_value_brl,freight_value_brl,payment_record_count,payment_type_count,maximum_installments,payment_value_brl,review_record_count,mean_review_score,delivery_days,days_late_vs_estimate,delivered_late
ord_6583087397ab167a7989e775,cus_152a64e52fd613472fb1d01f,2017-02-14 14:34:43,2,2,RJ,rio de janeiro,22451,1,1,1,1,599.00,38.12,1,1,1,637.12,1,5.0,8,-33,false
ord_94ce716cf24c1aab96dba74e,cus_1245529915934b2cc716d129,2017-05-08 22:53:37,5,1,MG,araguari,38442,1,1,1,1,82.00,16.33,1,1,4,98.33,1,5.0,5,-27,false
ord_0ba89a8763f79947343165e9,cus_786851346520faac8384f9cf,2017-09-03 12:20:34,9,0,RJ,barra do pirai,27130,1,1,1,1,699.00,22.14,1,1,10,721.14,1,5.0,11,-19,false
ord_03fcebf463ba8b20bdd67034,cus_b3e616a81ce489354837a445,2017-11-15 16:35:52,11,3,SP,santos,11020,1,1,1,1,19.90,7.78,1,1,2,27.68,1,5.0,6,-8,false
ord_6e46dafefbb6f0fb6c3d9c08,cus_b08e5f8be4da38cdca07333b,2017-11-24 09:08:38,11,5,SP,sao paulo,03155,1,1,1,1,56.99,8.72,1,1,2,65.71,1,4.0,3,-16,false
ord_f8bf81e6fb02a9683fff9893,cus_f71d147ad591877351ad3975,2017-11-24 10:19:55,11,5,SP,sao paulo,04076,2,1,1,1,57.80,15.56,1,1,7,73.36,1,1.0,6,-8,false
ord_1eb49d03d857bb13cd3e55ed,cus_9a63f7040afa0ede3a7b05d2,2017-11-16 12:21:23,11,4,SP,sao paulo,08115,1,1,1,1,34.99,8.72,1,1,1,43.71,1,5.0,8,-5,false
ord_5d32c1079e81d8e421f26a3a,cus_5ed31d2412ccdc24efef92be,2017-11-08 09:36:19,11,3,SP,itatiba,13253,1,1,1,1,59.90,35.93,1,1,1,95.83,1,4.0,17,-3,false
ord_8ce43ea859927cf28fd0304f,cus_83aeb207492bf334dfae07b2,2017-06-06 18:20:09,6,2,SP,sao paulo,05128,1,1,1,1,41.99,15.98,1,1,1,57.97,1,3.0,6,-16,false
ord_2cacf3d0975385af0fe601ca,cus_97a04d543d1cb3eba8bccb73,2017-12-12 20:56:42,12,2,SP,sao paulo,05141,1,1,1,1,34.99,8.72,1,1,4,43.71,1,5.0,3,-14,false
ord_773c812fd8f743681c398239,cus_66ca9d5807626b27ab40fd29,2017-08-04 15:25:18,8,5,MG,acaiaca,35438,1,1,1,1,29.90,15.10,1,1,2,45.00,1,2.0,17,-7,false
ord_c33bb5cc142b637885c4eb1d,cus_8088c738287c6262bbedcd70,2017-03-07 16:51:21,3,2,SP,guaratingueta,12501,1,1,1,1,699.99,21.64,1,1,10,721.63,1,4.0,9,-12,false
ord_e2f64d54a776fe4dedadb0f3,cus_f94d4ca15c60329a1daf0455,2017-09-10 15:43:07,9,0,RJ,niteroi,24241,1,1,1,1,59.90,17.67,1,1,1,77.57,1,3.0,18,-8,false
ord_1ef6fda3f9428fba2e5d8f04,cus_11c419506b95631e38f03661,2017-09-27 23:32:44,9,3,RJ,rio de janeiro,20521,2,2,2,2,102.80,35.59,1,1,6,138.39,1,1.0,10,-19,false
ord_f518713f908207ff570cf41b,cus_3e36ed60262b772eaced47b0,2017-04-24 15:06:09,4,1,SP,praia grande,11712,1,1,1,1,79.00,19.14,1,1,7,98.14,1,5.0,24,1,true
ord_6e56040a73f971a5915e978c,cus_e316288bad739c46fa7204ef,2017-09-14 09:26:20,9,4,SP,penapolis,16300,2,1,1,1,69.80,31.96,1,1,3,101.76,1,3.0,7,-11,false
ord_87c2477dddebff514ed226d8,cus_73d1d341a5fce98f6e30abab,2017-05-22 17:41:39,5,1,RJ,rio de janeiro,20921,2,1,1,1,79.80,28.20,1,1,10,108.00,1,2.0,23,-14,false
ord_b50fb539a905099620b12f0e,cus_77bc200e8fed7ddaf59f683d,2017-12-01 23:15:22,12,5,SP,santos,11025,1,1,1,1,119.90,12.54,1,1,1,132.44,1,5.0,11,-7,false
ord_aa5b9b0565a43b649e5f1e33,cus_1a5fef9675ae2051b2081660,2017-04-28 12:50:09,4,5,SP,mococa,13730,1,1,1,1,18.99,10.96,1,1,1,29.95,1,5.0,10,-14,false
ord_f30fe192822cccc27339b3bd,cus_20c4840ef808adcfccf99486,2017-08-21 14:29:52,8,1,SP,ribeirao preto,14021,1,1,1,1,349.00,14.78,2,2,1,363.78,1,4.0,4,-17,false
ord_abf12155ee69242e970c3616,cus_ab6057dcb88ee9176c7f2b7c,2017-08-03 15:28:47,8,4,RJ,saquarema,28990,1,1,1,1,38.90,16.11,1,1,1,55.01,1,5.0,11,-14,false
ord_33bebacd7e2b311a6d9a7db5,cus_09274ddc1282d99aab01c8c5,2017-04-03 17:14:19,4,1,SP,sao paulo,04038,1,1,1,1,38.50,15.56,1,1,1,54.06,1,5.0,8,-15,false
ord_11a12bec6d9f929e824adb94,cus_166f5741f8c79f2ceb7ab35b,2017-12-09 18:49:23,12,6,RJ,rio de janeiro,22743,1,1,1,1,130.00,19.15,1,1,2,149.15,1,3.0,108,78,true
ord_d0dc16f060fcf1333745ba26,cus_8ca284f4a54011242418fe04,2017-07-13 18:56:38,7,4,SP,sao paulo,03477,1,1,1,1,77.68,12.88,1,1,1,90.56,1,2.0,8,-14,false
ord_9737c54ee7ce12a4b2e9f218,cus_f1e1481a98bb24f303d05c92,2017-12-11 19:17:49,12,1,RJ,rio de janeiro,20241,1,1,1,1,683.38,16.24,1,1,6,699.62,1,5.0,10,-7,false
ord_573bc136b42df33bfea08123,cus_e84b4312780fb4d5a6afc8e0,2017-05-14 13:21:58,5,0,RJ,rio de janeiro,21850,1,1,1,1,219.99,15.29,1,1,6,235.28,1,5.0,11,-11,false
ord_85ad32551b7ccc09b8047918,cus_3020b1701bdda088b5b13033,2017-07-19 12:12:24,7,3,SP,sao bernardo do campo,09850,1,1,1,1,38.90,14.10,2,1,1,53.00,1,5.0,13,-9,false
ord_4365b276eb59067bb9797eb7,cus_83e9ff5fc18b8adc76e5f2c4,2017-05-30 10:59:46,5,2,SP,ribeirao preto,14051,1,1,1,1,64.99,11.95,2,1,3,76.94,1,5.0,6,-18,false
ord_9a3c4b6b97b8f94dc8e36b9e,cus_1b0d16b152537b29415a39f1,2017-11-27 14:18:58,11,1,SP,bauru,17014,1,1,1,1,89.00,15.37,1,1,5,104.37,1,5.0,9,-23,false
ord_652f6db766744f2c1e6d5a92,cus_34d84f6b6691c5a769d0080a,2017-07-20 18:55:51,7,4,RJ,rio de janeiro,22020,1,1,1,1,55.49,14.25,1,1,1,69.74,1,4.0,6,-16,false
ord_f739e9f6aa9c4990e4db69c3,cus_9a81338e08f90793d4d97744,2017-02-18 14:36:49,2,6,SP,presidente prudente,19015,1,1,1,1,97.90,13.27,1,1,1,111.17,2,3.0,6,-26,false
ord_dbb20a9a9f1bd421564560d7,cus_98b9e502a4e2f5f2411a1f76,2017-10-10 10:33:56,10,2,SP,itai,18730,1,1,1,1,45.00,11.85,1,1,1,56.85,1,4.0,11,-6,false
ord_c189117a1da50c5f52881444,cus_68218d76141b091ba209fbad,2017-07-31 11:11:53,7,1,SP,sao vicente,11310,1,1,1,1,104.90,17.98,1,1,1,122.88,1,5.0,7,-15,false
ord_9058fb9de1103a711d92b830,cus_7ac3afb3857df8e8fcf86d3e,2017-12-14 08:29:30,12,4,RJ,rio de janeiro,23070,1,1,1,1,71.00,19.99,1,1,3,90.99,1,1.0,21,-13,false
ord_836aec504c8191f049f82316,cus_92199b897bc2f833a1d3ba7f,2017-03-06 19:45:34,3,1,SP,embu-guacu,06900,1,1,1,1,13.99,10.96,1,1,2,24.95,1,4.0,7,-17,false
ord_edd5c2c251e8ce36e0acf771,cus_473733a6482ca86a77737515,2017-01-17 16:58:06,1,2,SP,marilia,17526,1,1,1,1,169.90,15.36,1,1,6,185.26,1,5.0,11,-18,false
ord_465115f8c2d524fdf72506ed,cus_d9082b07ac1e6a05ec49e938,2017-07-31 23:07:04,7,1,SP,sao paulo,03877,1,1,1,1,7.00,7.78,1,1,1,14.78,1,5.0,3,-12,false
ord_d8da86e83eac681b0594deee,cus_631ad6ee95815f0cea990d27,2017-08-09 15:29:29,8,3,MG,belo horizonte,31260,2,1,1,1,238.00,38.14,1,1,10,276.14,1,5.0,20,-6,false
ord_2628a7c5c85ba350e1bf4aaf,cus_96a7f2ff126551a4a57d0464,2017-08-16 17:33:53,8,3,RJ,rio de janeiro,22270,1,1,1,1,503.34,19.28,1,1,3,522.62,1,4.0,12,-11,false
ord_75256c8c895bfef180606150,cus_8b78e412ded7cc5ceff751c6,2017-11-11 23:43:34,11,6,SP,sao paulo,02328,1,1,1,1,69.80,12.83,1,1,2,82.63,1,4.0,11,-9,false
ord_85212dc004c8b00c84bd0901,cus_8c3c081d9976f3a780901797,2017-06-12 23:07:11,6,1,MG,belo horizonte,30575,1,1,1,1,38.99,14.10,1,1,1,53.09,1,5.0,7,-16,false
ord_343542e378b277300421e931,cus_f32cdd5b42e6f20e355485a8,2017-10-25 20:24:11,10,3,SP,mogi mirim,13806,1,1,1,1,44.90,15.10,1,1,1,60.00,1,5.0,7,-23,false
ord_2b8d75ae3d30841d9974ff01,cus_787435b440afb47dcf62ed5d,2017-12-12 21:06:16,12,2,SP,santos,11030,1,1,1,1,619.00,15.83,1,1,4,634.83,1,5.0,18,-6,false
ord_e8c8c1e906f0233f628d774f,cus_2cb774f4a66443e924cf69e7,2017-02-02 09:33:28,2,4,SP,presidente prudente,19015,1,1,1,1,109.90,14.94,1,1,4,124.84,1,3.0,27,0,true
ord_ec5725aedffb723d1d602c42,cus_121a5a752d41b64c23333582,2017-12-20 21:44:31,12,3,SP,guaruja,11497,1,1,1,1,79.00,13.57,1,1,1,92.57,,,14,-12,false
ord_4a531a7ce5200796edab5f59,cus_1909298a5e1879d969985e8e,2017-07-24 19:22:18,7,1,SP,sao paulo,05567,1,1,1,1,159.00,38.95,1,1,2,197.95,1,1.0,21,-1,false
ord_a13f55ab22cbbd3ea899679a,cus_cc79cda5feb37abb51e9342a,2017-03-27 19:22:16,3,1,RJ,rio de janeiro,23056,1,1,1,1,89.90,16.88,1,1,3,106.78,1,3.0,11,-19,false
ord_0f3802fe86e73593e4859f6b,cus_65934556d939b9f91ab114a4,2017-03-14 21:20:04,3,2,MG,belo horizonte,30140,2,1,1,0,85.80,29.04,1,1,1,114.84,1,1.0,26,2,true
ord_7a358d503786c1bef108311f,cus_67794345c308177c223c27b7,2017-12-11 18:21:24,12,1,RJ,nova friburgo,28610,1,1,1,1,249.00,83.60,1,1,1,332.60,1,1.0,16,-13,false
ord_349d737df015b9aa5a93100e,cus_1a0a00b98750abab5e675e8c,2017-07-11 12:56:57,7,2,SP,hortolandia,13183,1,1,1,1,59.99,11.73,1,1,1,71.72,1,4.0,11,-2,false
ord_7134cde3f1f617d149445e0b,cus_8d27923b44b5d43aeaeceb2f,2017-04-28 12:15:56,4,5,RJ,sao fidelis,28400,1,1,1,1,49.00,14.52,1,1,1,63.52,1,5.0,13,-13,false
ord_615c99a0e3a49f69ac5c430d,cus_230c78e3c081d7091ba69913,2017-10-22 15:13:56,10,0,SP,sao paulo,08240,1,1,1,1,39.58,11.85,1,1,1,51.43,1,4.0,12,-10,false
ord_503d9c5065c3d8e6f00a66bd,cus_5b39076c4e3767de42ea1b87,2017-07-18 21:58:10,7,2,SP,sao paulo,03641,1,1,1,1,49.90,8.72,1,1,5,58.62,1,5.0,3,-10,false
ord_10bbc832c473d664b037c703,cus_30a5e9685045450c43228476,2017-08-21 13:00:04,8,1,MG,belo horizonte,30421,1,1,1,1,119.50,27.38,1,1,3,146.88,1,5.0,8,-21,false
ord_54882e0ebdb5ea0965d6c72f,cus_2396760ccfe4952cca402bcf,2017-07-28 14:56:02,7,5,RJ,itaocara,28570,1,1,1,1,49.99,15.10,1,1,3,65.09,1,5.0,12,-12,false
ord_502fe23563f3b2a1e1016f31,cus_a04269ef499bd0c51a0141f2,2017-12-08 22:19:26,12,5,SP,barueri,06463,1,1,1,1,78.00,7.80,1,1,2,85.80,1,5.0,6,-13,false
ord_b8620a9e4f9aebe1c9ee8547,cus_e90ab33f9948784751e5f48b,2017-11-24 17:22:24,11,5,SP,americo brasiliense,14820,1,1,1,1,79.90,12.06,1,1,1,91.96,1,5.0,12,-8,false
ord_00020460cad4adbaedb9e6b9,cus_2d4e033c24045034626380fc,2017-11-16 14:12:24,11,4,SP,sao paulo,01046,1,1,1,1,140.00,9.73,1,1,2,149.73,1,5.0,11,-7,false
ord_0a32f2ef0622c7d204769147,cus_591309b07f6be0dff9065364,2017-12-17 21:38:54,12,0,SP,maua,09330,1,1,1,1,348.80,9.70,1,1,7,358.50,1,4.0,5,-14,false
ord_e78bb57c28dbb8e9add97b74,cus_8078730316747ca6eccf8d98,2017-10-12 10:35:26,10,4,SP,sao paulo,03685,2,1,1,1,119.80,26.88,1,1,2,146.68,1,4.0,5,-14,false
ord_196efa5b9b0d6710c7eefceb,cus_d30cf46c0337314ae373d47b,2017-09-19 07:05:42,9,2,RJ,campos dos goytacazes,28026,1,1,1,1,199.99,16.15,1,1,6,216.14,1,5.0,8,-12,false
ord_a1d950b7d4929e6994be53fc,cus_ee46c0b7e35146ee1bd85fe8,2017-11-28 17:23:47,11,2,SP,sao paulo,04636,1,1,1,1,69.99,9.34,1,1,1,79.33,1,4.0,4,-10,false
ord_a61948c5d8bdc8e3e32367cb,cus_b000ce7b6e94d51ba6167925,2017-10-31 09:50:53,10,2,RJ,rio de janeiro,20520,2,2,1,1,152.79,31.58,1,1,1,184.37,1,5.0,9,-7,false
ord_92bb600f918d8c83fdeca241,cus_67578fc3188966d728094d7a,2017-08-15 14:09:15,8,2,SP,presidente venceslau,19400,1,1,1,1,81.99,12.07,1,1,1,94.06,1,4.0,9,-11,false
ord_0aa56d6bd515e393265d3687,cus_cb9251baa0f098c8717ee58a,2017-08-02 09:49:20,8,3,SP,campinas,13088,2,1,1,1,222.76,32.82,1,1,2,255.58,1,5.0,8,-12,false
ord_517da54d95cbd56715d556ca,cus_06911129de71034c35e2acd2,2017-05-20 16:42:07,5,6,SP,guarulhos,07083,3,1,1,1,269.70,63.84,1,1,4,333.54,1,1.0,5,-8,false
ord_6e031776fe704625fedfb3bc,cus_214c9361a6bd64380219ea18,2017-04-13 09:46:34,4,4,SP,jacarei,12333,1,1,1,1,259.90,44.62,1,1,8,304.52,1,5.0,7,-15,false
ord_ac73f8ceed94504a3983ede6,cus_02092219c642c6786df04cb3,2017-08-26 22:22:52,8,6,RJ,mendes,26700,1,1,1,1,89.90,17.88,1,1,1,107.78,1,4.0,9,-17,false
ord_7ccbc63b88fdab6e28a61e4d,cus_24cf5ecfaf9cf2a35f0357ba,2017-06-22 20:05:39,6,4,MG,belo horizonte,30170,1,1,1,1,52.30,32.26,1,1,3,84.56,1,4.0,13,-9,false
ord_f9c7d7cfc5691dce9a1cf277,cus_bb2b87c74f30a03914294822,2017-09-14 10:47:07,9,4,SP,sao paulo,03822,1,1,1,1,139.00,21.46,1,1,3,160.46,1,5.0,4,-17,false
ord_41cac809d51e48e63f500d22,cus_dcc6e4368e3e07d8bfcd85f3,2017-04-02 11:52:40,4,0,SP,sao paulo,04543,2,1,1,1,118.00,23.60,1,1,2,141.60,1,5.0,5,-19,false
ord_41f6f5e067aa8a538971f873,cus_7e79f3ecb491cb36049da3f0,2017-07-18 16:05:53,7,2,RJ,rio de janeiro,22770,1,1,1,1,159.99,30.96,1,1,10,190.95,1,4.0,13,-15,false
ord_34bf8d653cefa5de473ba762,cus_fb3f2535b84a7450e960088d,2017-08-19 11:49:39,8,6,MG,timoteo,35180,1,1,1,1,26.68,15.10,1,1,3,41.78,1,4.0,7,-18,false
ord_434df3120850f8ae106e69ca,cus_99b6f1ef7214e26e305b614c,2017-08-10 13:51:49,8,4,SP,taboao da serra,06768,1,1,1,1,46.99,12.69,1,1,1,59.68,1,5.0,6,-14,false
ord_6c414c70cd1754ea2104922c,cus_326648e5ca86d7ab90ea7722,2017-11-11 07:38:45,11,6,RJ,sao fidelis,28400,1,1,1,1,44.99,16.11,1,1,1,61.10,1,4.0,11,-14,false
ord_799f898d9ac451166f048680,cus_957102678d0921742d0125e5,2017-12-19 16:06:01,12,2,RJ,sao goncalo,24732,1,1,1,1,219.00,16.28,1,1,2,235.28,1,5.0,30,0,true
ord_6bdf79fe30edaafc1312cd52,cus_bd49e104d17027077073eb13,2017-07-12 23:45:44,7,3,SP,araras,13607,1,1,1,1,205.00,18.14,1,1,5,223.14,1,5.0,8,-14,false
ord_ca32b6e9f5dc511528613eea,cus_274b0221061c1084935242f0,2017-11-03 14:48:02,11,5,SP,maua,09371,1,1,1,1,78.25,12.05,1,1,3,90.30,1,5.0,7,-13,false
ord_7206ef4df0f38eee1de7422a,cus_3df38d87b2d67088b5ef3d72,2017-11-20 21:58:24,11,1,MG,teofilo otoni,39803,1,1,1,1,139.90,18.23,1,1,3,158.13,1,5.0,8,-13,false
ord_8572369df2846323aeb4e1d0,cus_9604281fa33a541ce35445e7,2017-11-13 14:13:02,11,1,SP,guarulhos,07020,1,1,1,1,175.00,14.25,1,1,2,189.25,1,5.0,16,-6,false
ord_689c19bf6d53cd1eb97c0358,cus_613668bee7fa67746109a892,2017-09-27 16:49:41,9,3,RJ,itaperuna,28300,2,2,1,1,58.90,24.96,1,1,8,83.86,1,5.0,8,-18,false
ord_4804596b0056f5d01fc256ef,cus_29a45534b503857c8c7a2c9f,2017-10-31 14:44:03,10,2,SP,sao paulo,04043,1,1,1,1,339.00,11.19,1,1,10,350.19,1,3.0,9,1,true
ord_eafdaef87bfabf9a05f9a8d1,cus_f753eb6f50f07fbbaf5cd0a7,2017-02-09 20:18:20,2,4,RJ,niteroi,24130,1,1,1,1,169.99,37.59,1,1,4,207.58,1,1.0,55,19,true
ord_a5d64b2902ab48b23aef27d3,cus_4293f01d3672618c0a0d433d,2017-09-16 11:15:51,9,6,MG,belo horizonte,30130,1,1,1,1,40.00,15.10,1,1,1,55.10,1,4.0,16,-3,false
ord_e5fa4c8fffe2dcc04987e60a,cus_096322c1010d65e8bc162a3f,2017-04-29 17:19:05,4,6,SP,sao paulo,03734,1,1,1,1,51.90,16.06,1,1,3,67.96,1,5.0,6,-24,false
ord_c0fb88ffc37da20e77cb6672,cus_27f0843c72efd95471cc4cc6,2017-09-04 17:56:16,9,1,SP,maua,09334,1,1,1,1,68.45,11.98,1,1,1,80.43,1,2.0,10,-7,false
ord_17393eb74ffae23c06646ed7,cus_9441f99d5e79b22b5d38285e,2017-06-23 12:24:14,6,5,SP,sao caetano do sul,09571,1,1,1,1,59.90,14.13,1,1,3,74.03,1,5.0,5,-8,false
ord_dbaa450a9cfdcfea4fcccc91,cus_55c9b7c4736a089ec8a2bafb,2017-11-26 10:05:27,11,0,MG,itaguara,35488,1,1,1,1,12.99,15.10,1,1,2,28.09,1,5.0,15,-9,false
ord_77f3b7765279a90929f72596,cus_df4b915171e29cfb43ccbcc2,2017-09-16 18:16:20,9,6,MG,uberaba,38057,1,1,1,1,149.99,18.30,1,1,6,168.29,1,5.0,5,-14,false
ord_c98f8643ac8f448ec4ac62be,cus_6323eae4c7b3de3c9d09e90d,2017-11-18 08:06:54,11,6,SP,sao paulo,01404,1,1,1,1,89.90,11.83,1,1,1,101.73,1,4.0,4,-9,false
ord_2479cb43aa654d846331c03b,cus_17241a997a0d906285284013,2017-12-13 11:58:29,12,3,SP,sao paulo,04253,1,1,1,0,49.77,7.78,1,1,1,57.55,1,3.0,7,-13,false
ord_ca029ee26658a76fce1dffed,cus_a7badb305a31430f256cde91,2017-12-11 23:21:10,12,1,SP,sao paulo,01520,1,1,1,1,89.00,7.88,1,1,1,96.88,1,4.0,3,-14,false
ord_9646ca76dbe1490265c8d9b8,cus_6e3f49fa9a2e5ad368eaf4ac,2017-07-16 21:38:43,7,0,SP,tapiratiba,13760,1,1,1,1,114.97,25.11,1,1,3,140.08,1,5.0,8,-11,false
ord_920046275166e4e40fea06fe,cus_a79d850b3a4ca436430f2dd5,2017-05-06 10:48:16,5,6,MG,ribeirao das neves,33903,2,1,1,1,49.80,29.04,1,1,1,78.84,1,4.0,18,-21,false
ord_6bb0be32c15621107d7cd90b,cus_d8cc0bb053a28e0562f18e99,2017-10-09 04:34:38,10,1,MG,santa luzia,33110,1,1,1,1,24.90,15.10,1,1,1,40.00,1,5.0,17,-13,false
ord_fcbc7efa3ca2d1e7dc7fba09,cus_4c572099e2a3bca82be288b4,2017-05-04 08:01:35,5,4,SP,redencao da serra,12170,1,1,1,1,89.90,16.33,1,1,3,106.23,1,5.0,12,-15,false
ord_b6729c3ef80549b8ba9241fb,cus_7c0cb64b410a8f533ef7f3c2,2017-05-08 23:25:31,5,1,RJ,rio de janeiro,21321,1,1,1,1,19.90,17.63,1,1,1,37.53,1,4.0,15,-14,false
ord_15d02c0b34abfedfaf5e6b8d,cus_5f22983d6eb6fc86accedd49,2017-01-27 19:44:14,1,5,MG,uberaba,38055,4,1,1,1,155.96,50.00,1,1,3,205.96,1,5.0,5,-54,false
ord_5ffb65efd617bf0c5035f2d2,cus_e62c10e9df424e59d349815a,2017-11-16 12:18:37,11,4,SP,sao paulo,04536,1,1,1,0,259.77,10.01,1,1,10,269.78,1,4.0,8,-5,false
ord_beb74060b41d717a50fde962,cus_477ded31539c95a8a3cd6ce7,2017-05-07 18:53:52,5,0,RJ,rio de janeiro,22290,1,1,1,1,29.50,16.79,1,1,1,46.29,1,5.0,9,-17,false
ord_bf1cd3775d52456df14e27da,cus_24ecfec5ed120c520a09b2f5,2017-12-22 19:23:43,12,5,SP,sao paulo,01239,1,1,1,1,139.56,8.72,1,1,1,148.28,1,5.0,5,-16,false
ord_bfeea362b953afbaa8392027,cus_ddc9e3e915ab3162e82eee9d,2017-05-16 17:48:36,5,2,SP,suzano,08685,1,1,1,1,64.99,7.78,1,1,1,72.77,1,5.0,7,-9,false
ord_2815572f1f8c06190c9a1f21,cus_fe0701b84028a38dfd8c966a,2017-02-01 09:08:09,2,3,RJ,rio de janeiro,23510,1,1,1,1,129.99,46.40,1,1,3,176.39,1,2.0,6,-35,false
ord_0f377bf7bd5b853a521160a0,cus_a0c0f5d78a40859f1ee5af1e,2017-07-13 05:28:32,7,4,RJ,niteroi,24240,1,1,1,1,44.90,14.10,1,1,2,59.00,1,5.0,15,-7,false
ord_6526b468de4d0036fd129b32,cus_69ca49055680f2e17e2dbc8e,2017-03-11 12:24:28,3,6,RJ,resende,27542,1,1,1,1,492.04,18.65,1,1,8,510.69,1,4.0,10,-13,false
ord_457cfa45a6429e809e1beced,cus_64c7133ea888d235fb05824e,2017-12-13 21:12:13,12,3,SP,cotia,06714,1,1,1,1,118.00,9.02,1,1,2,127.02,1,4.0,5,-15,false
ord_2dffcb1997a8378210d2febd,cus_1cbacd8932024decb0435979,2017-07-30 11:24:01,7,0,RJ,cabo frio,28909,1,1,1,1,65.00,17.70,2,2,1,82.70,1,5.0,9,-20,false
ord_b3038b2f416a1fa33fb8e422,cus_19f3a28a02683db8fe3d0db4,2017-11-27 21:20:13,11,1,RJ,rio de janeiro,23082,1,1,1,1,199.90,20.89,1,1,10,220.79,1,5.0,12,-6,false
ord_95e9cd331ccb73a502d1e062,cus_b7c670cfbcac48e0f8837075,2017-11-28 08:13:27,11,2,SP,atibaia,12951,1,1,1,1,56.99,8.72,1,1,1,65.71,1,5.0,5,-12,false
ord_f6e90865e01c676c26d97c19,cus_994a91df3f36e04d98cb16ed,2017-05-08 08:46:43,5,1,SP,sao paulo,04811,2,1,1,1,11.80,15.56,1,1,1,27.36,1,4.0,3,-8,false
ord_c7143513f2f08787c8067b44,cus_a8e85e85cd37968b8913edb6,2017-04-12 20:14:58,4,3,SP,maua,09370,1,1,1,1,99.99,12.09,1,1,2,112.08,1,5.0,6,-16,false
ord_c0e7a91cceddc5e08ddc5b6a,cus_ec6a5fada57fab7fb2488f93,2017-03-07 12:38:40,3,2,SP,sao paulo,01222,1,1,1,1,794.98,19.32,1,1,10,814.30,1,5.0,2,-26,false
ord_dcb9b83a53355aa87949a0ec,cus_c29937a619f824d9caad8e19,2017-12-11 15:26:43,12,1,RJ,cabo frio,28909,1,1,1,1,99.90,18.27,1,1,4,118.17,1,2.0,15,-16,false
ord_ad1e5024e825c280fb81c9d3,cus_9c24c740170038460c22bca3,2017-07-18 15:41:20,7,2,RJ,rio de janeiro,20230,1,1,1,1,17.90,15.10,1,1,2,33.00,1,5.0,6,-16,false
ord_6e055e910b6952c83295ece0,cus_e6599e17be18104d645781da,2017-05-23 23:25:37,5,2,SP,sao paulo,02310,2,2,1,1,459.80,26.22,1,1,10,486.02,1,5.0,5,-17,false
ord_0f40093e6605ed3f44a96f50,cus_17c024bbaccb4e24fe2310d4,2017-11-26 17:34:14,11,0,SP,sao paulo,04637,1,1,1,1,699.00,33.68,1,1,3,732.68,1,4.0,7,-12,false
ord_7bf5365e81b92ea55039d810,cus_3685625fa421bc8105fe808a,2017-11-05 21:02:37,11,0,SP,sao paulo,03659,1,1,1,1,68.00,25.76,1,1,3,93.76,1,2.0,13,-12,false
ord_13b57c72faf690916b9c1301,cus_2005777c0d314fa0c797be79,2017-11-24 13:31:04,11,5,RJ,rio de janeiro,20230,1,1,1,1,296.90,77.08,1,1,9,373.98,1,5.0,18,-6,false
ord_0386a0044d72fa04fd358daf,cus_ee6d731d63a94e1af66f43df,2017-07-12 08:00:53,7,3,SP,osasco,06190,1,1,1,1,199.00,18.13,1,1,1,217.13,1,3.0,5,-8,false
ord_85176dd717282625a6e52a44,cus_6e915dc63c42c5c93428f391,2017-05-07 12:31:08,5,0,SP,praia grande,11704,1,1,1,1,49.00,11.85,1,1,1,60.85,1,2.0,9,-13,false
ord_90dd99d36dbac32b4fc99908,cus_de254d51a3694072962929ea,2017-09-05 18:44:06,9,2,MG,teofilo otoni,39804,1,1,1,1,69.00,12.61,1,1,1,81.61,1,4.0,9,-8,false
ord_15bb7a1c541c30e4571043e1,cus_e1247952f166cf670faecaf1,2017-11-24 23:41:58,11,5,SP,sao paulo,03688,1,1,1,1,53.99,7.78,1,1,2,61.77,1,5.0,6,-11,false
ord_24c68d7ebed9df1c0b3f31be,cus_a76bd842a1713621b3296d56,2017-11-25 02:14:10,11,6,MG,ribeirao das neves,33913,1,1,1,1,36.00,15.10,1,1,5,51.10,1,3.0,9,-15,false
ord_5d695de896e386feb529e83b,cus_ea54f027541a36b282118619,2017-10-19 10:55:50,10,4,SP,sao paulo,04054,1,1,1,1,85.90,14.33,1,1,1,100.23,1,5.0,2,-20,false
ord_580b8ff2e543c5533fec3b04,cus_4d911e2bd6bd5043d49b0066,2017-07-14 14:04:02,7,5,SP,osasco,06210,1,1,1,1,49.00,7.78,1,1,2,56.78,1,5.0,4,-9,false
ord_2689c8820b69b83a19380b68,cus_565727032f8271408d699138,2017-05-21 13:07:26,5,0,SP,limeira,13485,1,1,1,1,119.90,21.33,1,1,1,141.23,1,5.0,10,-13,false
ord_109a3d06367a0e474507d341,cus_3ed1c96b88bc6a20d5157e82,2017-09-29 20:10:50,9,5,MG,belo horizonte,31730,1,1,1,1,17.99,14.10,1,1,3,32.09,1,4.0,10,-15,false
ord_11cc65370f99298da7e960e2,cus_4e547dea3f3bfb23f3c61931,2017-03-10 12:50:20,3,5,SP,sao paulo,03336,2,1,1,1,199.98,19.38,1,1,8,219.36,1,1.0,7,-12,false
